SentenceID,Token,Label
273,.,O
274,Mekanisme,O
274,kerja,O
274,yang,O
274,terlibat,O
274,berupa,O
274,modulasi,O
274,reseptor,O
274,serotonin,O
274,(,O
274,5-HT3,O
274,),O
274,",",O
274,peningkatan,O
274,produksi,O
274,nitric,O
274,oxide,O
274,(,O
274,NO,O
274,),O
274,",",O
274,dan,O
274,perlindungan,O
274,mukosa,O
274,lambung,B-BODY_PART
274,.,O
275,Terdapat,O
275,variasi,O
275,sediaan,O
275,yang,O
275,digunakan,O
275,mulai,O
275,dari,O
275,tablet,O
275,",",O
275,pil,O
275,",",O
275,kapsul,O
275,",",O
275,jahe,B-HERB
275,segar,O
275,dengan,O
275,rentang,O
275,dosis,O
275,250,O
275,mg,O
275,–,O
275,"2,5",O
275,g.,O
275,Jahe,B-HERB
275,(,O
275,Zingiber,B-HERB
275,officinale,I-HERB
275,),O
275,dapat,O
275,digunakan,O
275,sebagai,O
275,suplemen,O
275,alami,O
275,yang,O
275,efektif,O
275,untuk,O
275,mengurangi,O
275,frekuensi,O
275,hiperemesis,B-DISEASE
275,gravidarum,I-DISEASE
276,menyebabkan,O
276,infeksi,B-DISEASE
276,adalah,O
276,Escerichia,O
276,coli,O
276,.,O
277,Infeksi,B-DISEASE
277,dapat,O
277,diatasi,O
277,dengan,O
277,penggunaan,O
277,antibiotik,O
277,.,O
278,Penggunaan,O
278,antibiotik,O
278,yang,O
278,tidak,O
278,rasional,O
278,dan,O
278,dalam,O
278,jangka,O
278,waktu,O
278,yang,O
278,lama,O
278,dapat,O
278,menyebabkan,O
278,bakteri,B-DISEASE
278,resisten,I-DISEASE
278,terhadap,O
278,antibiotik,O
278,.,O
279,Mengingat,O
279,buruknya,O
279,dampak,O
279,resistensi,B-DISEASE
279,",",O
279,maka,O
279,perlu,O
279,dilakukan,O
279,pencegahan,O
279,terhadap,O
279,resistensi,B-DISEASE
279,yakni,O
279,dengan,O
279,mencari,O
279,alternatif,O
279,antibiotik,O
279,baru,O
279,dari,O
279,bahan,O
279,alam,O
279,",",O
279,salah,O
279,satunya,O
279,adalah,O
279,tanaman,O
279,jahe,B-HERB
279,gajah,I-HERB
279,(,O
279,Z.,O
279,officinale,O
279,var,O
279,Officinarum,O
279,),O
279,yang,O
279,dikenal,O
279,memiliki,O
279,aktivitas,O
279,terhadap,O
279,antibakteri,B-EFFECT
279,.,O
280,Tujuan,O
280,Penelitian,O
280,:,O
280,Mengetahui,O
280,aktivitas,O
280,antibakteri,B-EFFECT
280,ekstrak,O
280,etanol,O
280,jahe,B-HERB
280,gajah,I-HERB
280,terhadap,O
280,pertumbuhan,O
280,bakteri,O
280,E.coli,O
280,dan,O
280,untuk,O
280,mengetahui,O
280,konsentrasi,O
280,ekstrak,B-TREATMENT
280,jahe,I-TREATMENT
280,gajah,O
280,yang,O
280,dapat,O
280,menghambat,O
280,bakteri,O
280,E,O
280,coli,O
280,.,O
281,Metode,O
281,Penelitian,O
281,:,O
281,Ekstraksi,O
281,jahe,B-HERB
281,gajah,I-HERB
281,dengan,O
281,metode,O
281,maserasi,B-METHOD
281,menggunakan,O
281,pelarut,O
281,etanol,O
281,70,O
281,%,O
281,.,O
282,Skrining,O
282,fitokimia,O
282,dan,O
282,pemisahan,O
282,senyawa,O
282,dengan,O
282,metode,O
282,KLT,B-METHOD
282,.,O
283,Metode,O
283,pengujian,O
283,aktivitas,O
283,antibakteri,B-EFFECT
283,dilakukan,O
283,metode,B-METHOD
283,difusi,I-METHOD
283,cakram,I-METHOD
283,dengan,O
283,konsentrasi,O
283,20,O
283,%,O
283,",",O
283,40,O
283,%,O
283,",",O
283,60,O
283,%,O
283,",",O
283,80,O
283,%,O
283,",",O
283,100,O
283,%,O
283,",",O
283,kelompok,O
283,kontrol,O
283,positif,O
283,menggunakan,O
283,Amoxicilin,O
283,10µg,O
283,",",O
283,serta,O
283,kontrol,O
283,negatif,O
283,menggunakan,O
283,Akuades,O
283,.,O
284,Hasil,O
284,Penelitian,O
284,:,O
284,Diameter,O
284,zona,B-EFFECT
284,hambat,I-EFFECT
284,E.coli,O
284,terkecil,O
284,pada,O
284,konsentrasi,O
284,20,O
284,%,O
284,yaitu,O
284,"6,11",O
284,mm,O
284,",",O
284,sedangkan,O
284,diameter,O
284,zona,B-EFFECT
284,hambat,I-EFFECT
284,terbesar,O
284,pada,O
284,konsentrasi,O
284,100,O
284,%,O
284,yaitu,O
284,"9,66",O
284,mm,O
284,Kesimpulan,O
284,:,O
284,Ekstrak,O
284,etanol,O
284,jahe,B-HERB
284,gajah,I-HERB
284,dengan,O
284,konsentrasi,O
284,20,O
284,%,O
284,",",O
284,40,O
284,%,O
284,",",O
284,60,O
284,%,O
284,",",O
284,80,O
284,%,O
284,",",O
284,100,O
284,%,O
284,memiliki,O
284,aktivitas,O
284,antibakteri,B-EFFECT
284,kategori,O
284,sedang,O
284,terhadap,O
284,pertumbuhan,O
284,bakteri,O
284,E.coli,O
285,Temulawak,B-HERB
285,(,O
285,Curcuma,B-HERB
285,xanthorrhiza,I-HERB
285,),O
285,adalah,O
285,salah,O
285,satu,O
285,tanaman,O
285,asli,O
285,Indonesia,O
285,yang,O
285,termasuk,O
285,ke,O
285,dalam,O
285,famili,O
285,Zingiberaceae,O
285,.,O
286,Tanaman,O
286,digunakan,O
286,untuk,O
286,mengobati,O
286,berbagai,O
286,penyakit,O
286,seperti,O
286,radang,O
286,dan,O
286,pembengkakan,O
286,saluran,O
286,cerna,O
286,",",O
286,batu,O
286,empedu,O
286,",",O
286,liver,O
286,",",O
286,dyspepsia,O
286,",",O
286,antispasmodic,O
286,.,O
287,Bagian,O
287,tanaman,O
287,yang,O
287,paling,O
287,sering,O
287,dimanfaatkan,O
287,adalah,O
287,bagian,O
287,rimpangnya,O
287,.,O
288,Rimpang,B-HERB
288,temulawak,I-HERB
288,mengandung,O
288,senyawa,O
288,yang,O
288,berkhasiat,O
288,sebagai,O
288,antibakteri,B-EFFECT
288,.,O
289,Ekstrak,O
289,rimpang,B-HERB
289,temulawak,I-HERB
289,dapat,O
289,diperoleh,O
289,melalui,O
289,proses,O
289,ekstraksi,O
289,",",O
289,beberapa,O
289,ekstraksi,O
289,yang,O
289,akan,O
289,digunakan,O
289,dalam,O
289,review,O
289,penelitian,O
289,ini,O
289,adalah,O
289,menggunakan,O
289,metode,O
289,sokletasi,O
289,",",O
289,maserasi,B-METHOD
289,dan,O
289,ultrasound,O
289,assisted,O
289,extraction,O
289,(,O
289,UAE,O
289,),O
289,.,O
290,Ditemukannya,O
290,berbagai,O
290,macam,O
290,ekstraksi,O
290,yang,O
290,melibatkan,O
290,metode,O
290,sederhana,O
290,dan,O
290,kompleks,O
290,",",O
290,menyatakan,O
290,hasil,O
290,perolehan,O
290,kadar,O
290,ekstrak,O
290,yang,O
290,berbeda,O
290,pula,O
290,yang,O
290,mempengaruhi,O
290,perbedaan,O
290,efektivitas,O
290,antibakteri,B-EFFECT
290,yang,O
290,dihasilkan,O
290,.,O
291,Penulisan,O
291,artikel,O
291,ini,O
291,dilakukan,O
291,untuk,O
291,mengetahui,O
291,metode,O
291,ekstraksi,O
291,rimpang,B-HERB
291,temulawak,I-HERB
291,yang,O
291,paling,O
291,sesuai,O
291,untuk,O
291,menghasilkan,O
291,aktivitas,O
291,antibakteri,B-EFFECT
291,dengan,O
291,efektivitas,O
291,yang,O
291,besar,O
291,.,O
292,Metode,O
292,penelitian,O
292,yang,O
292,digunakan,O
292,dalam,O
292,penulisan,O
292,artikel,O
292,review,O
292,ini,O
292,adalah,O
292,dengan,O
292,melakukan,O
292,penelusuran,O
292,literatur,O
292,ilmiah,O
292,pada,O
292,tahun,O
292,terbitan,O
292,2012-2022,O
292,.,O
293,Rata-rata,O
293,hasil,O
293,rendemen,O
293,tertinggi,O
293,ditunjukan,O
293,pada,O
293,metode,O
293,maserasi,B-METHOD
293,yang,O
293,kemudian,O
293,diikuti,O
293,oleh,O
293,metode,O
293,sokletasi,O
293,dan,O
293,yang,O
293,memiliki,O
293,rendementerkecil,O
293,adalah,O
293,UAE,O
293,.,O
294,Efek,O
294,Antimikroba,B-EFFECT
294,Ekstrak,O
294,Rimpang,B-HERB
294,Temulawak,I-HERB
294,(,O
294,Curcuma,B-HERB
294,xanthorrhiza,I-HERB
294,),O
294,Terhadap,O
294,Pertumbuhan,O
294,Staphylococcus,O
294,aureus,O
294,.,O
295,Staphylococcus,O
295,aureus,O
295,merupakan,O
295,patogen,O
295,utama,O
295,pada,O
295,manusia,B-POPULATION
295,yang,O
295,bersifat,O
295,invasif,O
295,.,O
296,Pengobatan,O
296,Staphylococcus,O
296,aureus,O
296,dapat,O
296,menggunakan,O
296,golongan,O
296,penisilin,O
296,",",O
296,golongan,O
296,sefalosporin,O
296,",",O
296,vankomisin,O
296,",",O
296,dan,O
296,eritromisin,O
296,.,O
297,Obat,O
297,tersebut,O
297,mempunyai,O
297,efek,O
297,samping,O
297,dan,O
297,mahal,O
297,",",O
297,sehingga,O
297,masyarakat,O
297,mulai,O
297,tertarik,O
297,untuk,O
297,memanfaatkan,O
297,tanaman,O
297,tradisional,O
297,sebagai,O
297,obat,O
297,",",O
297,salah,O
297,satunya,O
297,temulawak,B-HERB
297,.,O
298,Temulawak,B-HERB
298,diduga,O
298,dapat,O
298,memberikan,O
298,efek,O
298,antimikroba,B-EFFECT
298,karena,O
298,memiliki,O
298,kandungan,O
298,zat,O
298,aktif,O
298,berupa,O
298,minyak,B-COMPOUND
298,atsiri,I-COMPOUND
298,",",O
298,yang,O
298,bekerja,O
298,dengan,O
298,cara,O
298,merusak,O
298,membran,O
298,sitoplasma,O
298,.,O
299,Penelitian,O
299,ini,O
299,ingin,O
299,membuktikan,O
299,efek,O
299,antimikroba,B-EFFECT
299,ekstrak,O
299,rimpang,B-HERB
299,temulawak,I-HERB
299,terhadap,O
299,pertumbuhan,O
299,Staphylococcus,O
299,aureus,O
299,dengan,O
299,menggunakan,O
299,true,O
299,experiments,O
299,Post,O
299,test,O
299,Only,O
299,Control,O
299,Group,O
299,Design,O
299,.,O
300,Metode,O
300,yang,O
300,dipakai,O
300,adalah,O
300,dilusi,O
300,tabung,O
300,dengan,O
300,8,O
300,konsentrasi,O
300,ekstrak,O
300,rimpang,O
300,temulawak:100,O
300,%,O
300,",",O
300,50,O
300,%,O
300,",",O
300,25,O
300,%,O
300,",",O
300,12.5,O
300,%,O
300,",",O
300,6.25,O
300,%,O
300,",",O
300,3.125,O
300,%,O
300,",",O
300,1.56,O
300,%,O
300,",",O
300,0.78,O
300,%,O
300,dan,O
300,2,O
300,kontrol,O
300,(,O
300,kontrol,O
300,bahan,O
300,dan,O
300,kontrol,O
300,kuman,O
300,),O
300,.,O
301,Analisa,O
301,data,O
301,menggunakan,O
301,one,O
301,way,O
301,ANOVA,O
301,",",O
301,korelasi,O
301,",",O
301,dan,O
301,regresi,O
301,.,O
302,Hasil,O
302,penelitian,O
302,KHM,O
302,(,O
302,Kadar,O
302,Hambat,O
302,Minimum,O
302,),O
302,tidak,O
302,dapat,O
302,ditentukan,O
302,karena,O
302,semakin,O
302,tinggi,O
302,konsentrasi,O
302,ekstrak,O
302,rimpang,B-HERB
302,temulawak,I-HERB
302,warna,O
302,dalam,O
302,tabung,O
302,semakin,O
302,keruh,O
302,",",O
302,sedangkan,O
302,KBM,O
302,(,O
302,Kadar,O
302,Bunuh,O
302,Minimum,O
302,),O
302,pada,O
302,konsentrasi,O
302,6.25,O
302,%,O
302,.,O
303,Hasil,O
303,uji,B-METHOD
303,one,I-METHOD
303,way,I-METHOD
303,ANOVA,I-METHOD
303,menunjukkan,O
303,adanya,O
303,perbedaan,O
303,yang,O
303,bermakna,O
303,antar,O
303,perlakuan,O
303,(,O
303,p,O
303,=,O
303,0.000,O
303,),O
303,.,O
304,Semakin,O
304,tinggi,O
304,konsentrasi,O
304,ekstrak,O
304,rimpang,B-HERB
304,temulawak,I-HERB
304,",",O
304,semakin,O
304,besar,O
304,kemampuan,O
304,menghambat,O
304,dan,O
304,membunuh,O
304,bakteri,O
304,Staphylococcus,O
304,aureus,O
304,(,O
304,r,O
304,=,O
304,-0.788,O
304,),O
304,.,O
305,Pemberian,O
305,konsentrasi,O
305,ekstrak,O
305,rimpang,B-HERB
305,temulawak,I-HERB
305,berpengaruh,O
305,terhadap,O
305,penurunan,O
305,jumlah,O
305,koloni,O
305,bakteri,O
305,Staphylococcus,O
305,aureus,O
305,per,O
305,ml,O
305,(,O
305,106,O
305,),O
305,(,O
305,"R2=62,1",O
305,%,O
305,),O
305,.,O
306,Ekstrak,O
306,rimpang,B-HERB
306,temulawak,I-HERB
306,mempunyai,O
306,efek,O
306,antimikroba,B-EFFECT
306,terhadap,O
306,pertumbuhan,O
306,Staphylococcus,O
306,aureus,O
307,Temulawak,B-HERB
307,(,O
307,Curcuma,B-HERB
307,xanthorhiza,I-HERB
307,Roxb,I-HERB
307,),O
307,adalah,O
307,salah,O
307,satu,O
307,tumbuhan,O
307,obat,O
307,keluarga,O
307,Zingiberaceae,O
307,yang,O
307,banyak,O
307,tumbuh,O
307,dan,O
307,digunakan,O
307,sebagai,O
307,bahan,O
307,baku,O
307,obat,O
307,tradisional,O
307,di,O
307,Indonesia,O
307,.,O
308,Temulawak,B-HERB
308,diketahui,O
308,memiliki,O
308,banyak,O
308,manfaat,O
308,salah,O
308,satunya,O
308,potensi,O
308,sebagai,O
308,antioksidan,B-COMPOUND
308,.,O
309,Komponen,O
309,aktif,O
309,yang,O
309,bertanggung,O
309,jawab,O
309,sebagai,O
309,antioksidan,B-COMPOUND
309,dalam,O
309,rimpang,B-HERB
309,temulawak,I-HERB
309,adalah,O
309,kurkumin,B-COMPOUND
309,.,O
310,Penelitian,O
310,ini,O
310,bertujuan,O
310,menganalisis,O
310,potensi,O
310,temulawak,B-HERB
310,sebagai,O
310,antioksidan,B-COMPOUND
310,.,O
311,Bahan,O
311,baku,O
311,yang,O
311,digunakan,O
311,adalah,O
311,rimpang,B-HERB
311,temulawak,I-HERB
311,diperoleh,O
311,dari,O
311,petani,O
311,temulawak,B-HERB
311,di,O
311,Kabupaten,O
311,Purworejo,O
311,",",O
311,Jawa,O
311,Tengah,O
311,.,O
312,Metode,O
312,ekstrasi,O
312,menggunakan,O
312,ekstraksi,O
312,cair-cair,O
312,yang,O
312,dikembangkan,O
312,PT,O
312,Javaplant,O
312,.,O
313,Ekstrak,B-HERB
313,temulawak,I-HERB
313,dianalisis,O
313,kandungan,O
313,proksimat,B-COMPOUND
313,.,O
314,Pengujian,O
314,antioksidan,B-COMPOUND
314,dilakukan,O
314,dengan,O
314,metode,B-METHOD
314,DPPH,I-METHOD
314,dan,O
314,Analisis,B-METHOD
314,Kadar,I-METHOD
314,kurkuminoid,I-METHOD
314,Temulawak,B-HERB
314,Menggunakan,O
314,HPLC,B-METHOD
314,.,O
315,Data,O
315,yang,O
315,diperoleh,O
315,diolah,O
315,dan,O
315,dianalisis,O
315,dengan,O
315,menggunakan,O
315,program,O
315,SPSS,O
315,.,O
316,Data,O
316,disajikan,O
316,dalam,O
316,bentuk,O
316,diskriptif,O
316,.,O
317,Pada,O
317,ekstrak,B-HERB
317,temulawak,I-HERB
317,ditemukan,O
317,kadar,O
317,kurkumin,B-COMPOUND
317,sebesar,O
317,"27,19",O
317,%,O
317,dengan,O
317,rendemen,O
317,sebesar,O
317,"1,02",O
317,%,O
317,.,O
318,Aktivitas,O
318,antioksidan,B-COMPOUND
318,ekstrak,B-HERB
318,temulawak,I-HERB
318,dengan,O
318,IC50,O
318,sebesar,O
318,"87,01",O
318,ppm,O
318,.,O
319,Ekstrak,B-HERB
319,temulawak,I-HERB
319,memiliki,O
319,aktivitas,O
319,antioksidan,B-COMPOUND
319,tergolong,O
319,aktif,O
319,sehingga,O
319,berpotensi,O
319,sebagai,O
319,antioksidan,B-COMPOUND
319,alami,O
319,yang,O
319,baik,O
319,.,O
320,Hingga,O
320,saat,O
320,ini,O
320,hepatitis,B-DISEASE
320,masih,O
320,menjadi,O
320,masalah,O
320,kesehatan,O
320,dunia,O
320,yang,O
320,serius,O
320,karena,O
320,berpotensi,O
320,menimbulkan,O
320,dampak,O
320,morbiditas,O
320,dan,O
320,mortalitas,O
320,.,O
321,Prevalensi,O
321,penderita,O
321,hepatitis,B-DISEASE
321,di,O
321,Indonesia,O
321,baik,O
321,oleh,O
321,infeksi,B-DISEASE
321,virus,O
321,maupun,O
321,non,O
321,infeksi,B-DISEASE
321,cenderung,O
321,meningkat,O
321,cepat,O
321,.,O
322,Mahalnya,O
322,biaya,O
322,pengobatan,O
322,hepatitis,B-DISEASE
322,mengakibatkan,O
322,masyarakat,O
322,beralih,O
322,menggunakan,O
322,tanaman,O
322,obat,O
322,untuk,O
322,mengatasinya,O
322,.,O
323,Beberapa,O
323,jenis,O
323,tanaman,O
323,obat,O
323,yang,O
323,mempunyai,O
323,efektivitas,O
323,sebagai,O
323,antihepatitis,B-EFFECT
323,seperti,O
323,meniran,B-HERB
323,",",O
323,temulawak,B-HERB
323,",",O
323,mengkudu,B-HERB
323,dan,O
323,pegagan,B-HERB
323,.,O
324,Tujuan,O
324,penulisan,O
324,ini,O
324,adalah,O
324,memberikan,O
324,informasi,O
324,tentang,O
324,kajian,O
324,ilmiah,O
324,dari,O
324,tanaman,O
324,obat,O
324,yang,O
324,bermanfaat,O
324,sebagai,O
324,antihepatitis,B-EFFECT
324,dan,O
324,prospek,O
324,pengembangannya,O
324,.,O
325,Metode,O
325,yang,O
325,digunakan,O
325,dengan,O
325,melakukan,O
325,review,O
325,terhadap,O
325,artikel,O
325,terkait,O
325,pada,O
325,jurnal,O
325,internasional,O
325,dan,O
325,nasional,O
325,.,O
326,Berdasarkan,O
326,studi,B-METHOD
326,referensi,I-METHOD
326,menunjukkan,O
326,meniran,B-HERB
326,",",O
326,temulawak,B-HERB
326,",",O
326,mengkudu,B-HERB
326,dan,O
326,pegagan,B-HERB
326,sangat,O
326,berpotensi,O
326,dan,O
326,prospektif,O
326,sebagai,O
326,obat,O
326,antihepatitis,B-EFFECT
326,.,O
327,Tantangan,O
327,yang,O
327,sangat,O
327,penting,O
327,dalam,O
327,pengembangan,O
327,tanaman,O
327,obat,O
327,adalah,O
327,kualitas,O
327,yang,O
327,konstan,O
327,",",O
327,pasokan,O
327,bahan,O
327,baku,O
327,yang,O
327,kontinyu,O
327,dan,O
327,khasiatnya,O
327,terjamin,O
327,.,O
328,Temu,B-HERB
328,putih,I-HERB
328,(,O
328,Curcuma,B-HERB
328,zedoaria,I-HERB
328,),O
328,dan,O
328,temulawak,B-HERB
328,(,O
328,Curcuma,O
328,xanthorriza,O
328,Roxb,O
328,.,O
328,),O
329,merupakan,O
329,tanaman,O
329,yang,O
329,memiliki,O
329,kandungan,O
329,senyawa,O
329,metabolit,O
329,sekunder,O
329,yang,O
329,dapat,O
329,berfungsi,O
329,sebagai,O
329,antibakteri,B-EFFECT
329,.,O
330,Tujuan,O
330,penelitian,O
330,ini,O
330,adalah,O
330,mengetahui,O
330,efek,O
330,antibakteri,B-EFFECT
330,ekstrak,O
330,tunggal,O
330,dan,O
330,kombinasi,O
330,temu,B-HERB
330,putih,I-HERB
330,dan,O
330,temulawak,B-HERB
330,terhadap,O
330,Streptococcus,B-DISEASE
330,mutans,I-DISEASE
330,.,O
331,Perbandingan,O
331,temu,B-HERB
331,putih,I-HERB
331,dan,O
331,temulawak,B-HERB
331,yang,O
331,digunakan,O
331,dalam,O
331,larutan,O
331,sampel,O
331,kombinasi,O
331,ekstrak,O
331,adalah,O
331,1:1,O
331,",",O
331,1:3,O
331,",",O
331,3:1,O
331,",",O
331,dengan,O
331,konsentrasi,O
331,5/10,O
331,dan,O
331,10/10,O
331,(,O
331,b/v,O
331,),O
331,.,O
332,Metode,O
332,penelitian,O
332,yang,O
332,dilakukan,O
332,dimulai,O
332,dengan,O
332,maserasi,B-METHOD
332,menggunakan,O
332,pelarut,O
332,n-heksan,O
332,dan,O
332,etanol,O
332,70,O
332,%,O
332,kemudian,O
332,dilakukan,O
332,uji,B-METHOD
332,fitokimia,I-METHOD
332,",",O
332,dan,O
332,pengujian,O
332,karakteristik,O
332,ekstrak,O
332,menggunakan,O
332,Gas,O
332,Chromatography-Mass,O
332,Spectroscopy,O
332,(,O
332,GC-MS,B-METHOD
332,),O
332,",",O
332,selanjutnya,O
332,dilakukan,O
332,uji,B-METHOD
332,aktivitas,I-METHOD
332,antibakteri,I-METHOD
332,terhadap,O
332,Streptococcus,B-DISEASE
332,mutans,I-DISEASE
332,dengan,O
332,metode,B-METHOD
332,difusi,I-METHOD
332,cakram,I-METHOD
332,.,O
333,Hasil,O
333,penelitian,O
333,menunjukkan,O
333,bahwa,O
333,ekstrak,O
333,etanol,O
333,temu,B-HERB
333,putih,I-HERB
333,dan,O
333,temulawak,B-HERB
333,mengandung,O
333,senyawa,O
333,flavonoid,B-COMPOUND
333,",",O
333,saponin,B-COMPOUND
333,",",O
333,dan,O
333,tannin,O
333,.,O
334,Karakterisasi,O
334,menggunakan,O
334,GC-MS,B-METHOD
334,ekstrak,O
334,temu,B-HERB
334,putih,I-HERB
334,dan,O
334,temulawak,B-HERB
334,didapatkan,O
334,3,O
334,senyawa,O
334,aktif,O
334,utama,O
334,yang,O
334,memiliki,O
334,aktivitas,O
334,antibakteri,B-EFFECT
334,yakni,O
334,germacrone,B-COMPOUND
334,",",O
334,α-curcumene,B-COMPOUND
334,",",O
334,dan,O
334,zingiberene,B-COMPOUND
334,.,O
335,Ekstrak,O
335,tunggal,O
335,temu,B-HERB
335,putih,I-HERB
335,memiliki,O
335,daya,B-EFFECT
335,antibakteri,I-EFFECT
335,yang,O
335,paling,O
335,baik,O
335,diantara,O
335,sampel,O
335,lainnya,O
335,.,O
336,Kombinasi,O
336,ekstrak,O
336,temu,B-HERB
336,putih,I-HERB
336,dan,O
336,temulawak,B-HERB
336,tidak,O
336,memiliki,O
336,efek,O
336,antibakteri,B-EFFECT
336,yang,O
336,lebih,O
336,baik,O
336,dari,O
336,ekstrak,O
336,tunggalnya,O
336,.,O
337,Temulawak,B-HERB
337,(,O
337,Curcuma,B-HERB
337,xanthorrhiza,I-HERB
337,Roxb,O
337,.,O
338,Synm,O
338,.,O
339,Curcuma,B-HERB
339,javanica,I-HERB
339,),O
339,merupakan,O
339,tanaman,O
339,obat,O
339,asli,O
339,Indonesia,O
339,yang,O
339,memiliki,O
339,khasiat,O
339,multifungsi,O
339,.,O
340,Namun,O
340,jangka,O
340,waktu,O
340,panen,O
340,temulawak,B-HERB
340,yang,O
340,cukup,O
340,lama,O
340,(,O
340,sekitar,O
340,9–12,O
340,bulan,O
340,),O
340,menyebabkan,O
340,para,O
340,petani,O
340,enggan,O
340,menanam,O
340,tanaman,O
340,temulawak,B-HERB
340,.,O
341,Untuk,O
341,itu,O
341,pengembangan,O
341,metode,O
341,penanaman,O
341,perlu,O
341,dilakukan,O
341,agar,O
341,menguntungkan,O
341,secara,O
341,ekonomis,O
341,bagi,O
341,petani,O
341,",",O
341,salah,O
341,satu,O
341,metode,O
341,yang,O
341,dapat,O
341,digunakan,O
341,adalah,O
341,tumpang,O
341,sari,O
341,.,O
342,Tumpang,O
342,sari,O
342,adalah,O
342,penanaman,O
342,lebih,O
342,dari,O
342,satu,O
342,tanaman,O
342,pada,O
342,waktu,O
342,yang,O
342,bersamaan,O
342,atau,O
342,selama,O
342,periode,O
342,tanam,O
342,pada,O
342,satu,O
342,tempat,O
342,yang,O
342,sama,O
342,.,O
343,Beberapa,O
343,keuntungan,O
343,dari,O
343,metode,O
343,tumpang,O
343,sari,O
343,antara,O
343,lain,O
343,pemanfaatan,O
343,lahan,O
343,kosong,O
343,disela-sela,O
343,tanaman,O
343,pokok,O
343,",",O
343,penggunaan,O
343,cahaya,O
343,",",O
343,air,O
343,serta,O
343,unsur,O
343,hara,O
343,yang,O
343,lebih,O
343,efektif,O
343,",",O
343,mengurangi,O
343,resiko,O
343,kegagalan,O
343,panen,O
343,",",O
343,dan,O
343,menekan,O
343,pertumbuhan,O
343,gulma,O
343,.,O
344,Penelitian,O
344,temulawak,B-HERB
344,dilakukan,O
344,dengan,O
344,menggunakan,O
344,rancangan,O
344,petak-petak,O
344,terbagi,O
344,(,O
344,split,B-METHOD
344,plot,I-METHOD
344,design,I-METHOD
344,),O
344,.,O
345,Rancangan,O
345,acak,O
345,kelompok,O
345,(,O
345,RAK,O
345,),O
345,dibagi,O
345,menjadi,O
345,3,O
345,kelompok,O
345,berdasarkan,O
345,variabel,O
345,jarak,O
345,tanam,O
345,",",O
345,jumlah,O
345,tunas,O
345,",",O
345,dan,O
345,waktu,O
345,panen,O
345,.,O
346,Parameter,O
346,agronomi,O
346,yang,O
346,diamati,O
346,adalah,O
346,bobot,O
346,rimpang,O
346,basah,O
346,dan,O
346,kering,O
346,yang,O
346,mengindikasikan,O
346,produktivitas,O
346,per,O
346,tanaman,O
346,dan,O
346,jumlah,O
346,per,O
346,bagian,O
346,rimpang,O
346,.,O
347,Kandungan,O
347,bioaktif,O
347,xanthorrhizol,B-COMPOUND
347,dan,O
347,kurkuminoid,B-COMPOUND
347,pada,O
347,temulawak,B-HERB
347,ditentukan,O
347,dengan,O
347,metode,O
347,Kromatografi,O
347,Cair,O
347,Kinerja,O
347,Tinggi,O
347,(,O
347,KCKT,B-METHOD
347,),O
347,.,O
348,Hasil,O
348,pengukuran,O
348,kurkuminoid,B-COMPOUND
348,dan,O
348,xanthorrhizol,B-COMPOUND
348,pada,O
348,temulawak,B-HERB
348,menunjukkan,O
348,bahwa,O
348,tidak,O
348,ada,O
348,perbedaan,O
348,yang,O
348,signifikan,O
348,pada,O
348,kadar,O
348,kedua,O
348,metabolit,O
348,sekunder,O
348,dari,O
348,penanaman,O
348,dengan,O
348,dan,O
348,tanpa,O
348,tumpang,O
348,sari,O
348,.,O
349,Dapat,O
349,disimpulkan,O
349,bahwa,O
349,metode,O
349,penanaman,O
349,tumpang,O
349,sari,O
349,dapat,O
349,tidak,O
349,mengurangi,O
349,kadar,O
349,metabolit,O
349,sekunder,O
349,dari,O
349,temulawak,B-HERB
349,sebagai,O
349,tanaman,O
349,obat,O
349,",",O
349,sehingga,O
349,temulawak,B-HERB
349,masih,O
349,pilihan,O
349,metode,O
349,pertanian,O
349,untuk,O
349,meningkatkan,O
349,manfaat,O
349,ekonomi,O
349,dan,O
349,produksi,O
349,bahan,O
349,baku,O
349,herbal,O
349,.,O
350,Temulawak,B-HERB
350,adalah,O
350,salah,O
350,satu,O
350,tanaman,O
350,asli,O
350,Indonesia,O
350,dari,O
350,genus,O
350,Curcuma,O
350,",",O
350,famili,O
350,Zingiberaceae,O
350,yang,O
350,banyak,O
350,digunakan,O
350,sebagai,O
350,bahan,O
350,baku,O
350,obat,O
350,tradisional,O
350,di,O
350,Indonesia,O
350,",",O
350,dan,O
350,nama,O
350,latinnya,O
350,Curcuma,B-HERB
350,zanthorrhiza,I-HERB
350,.,O
351,Kawasan,O
351,Citra,O
351,Raya,O
351,terletak,O
351,di,O
351,Provinsi,O
351,Banten,O
351,",",O
351,merupakan,O
351,salah,O
351,satu,O
351,provinsi,O
351,dengan,O
351,keanekaragaman,O
351,hayati,O
351,yang,O
351,sangat,O
351,tinggi,O
351,.,O
352,Banyak,O
352,masyarakat,O
352,telah,O
352,mempercayai,O
352,temulawak,B-HERB
352,sebagai,O
352,obat,O
352,herbal,O
352,karena,O
352,berkhasiat,O
352,bagi,O
352,tubuh,O
352,",",O
352,diantaranya,O
352,berupa,O
352,zat,O
352,antiinflamasi,B-EFFECT
352,",",O
352,antimikroba,B-EFFECT
352,",",O
352,dan,O
352,antioksidan,B-COMPOUND
352,.,O
