SentenceID,Token,Label
285,orang,B-POPULATION
285,.,O
286,Salah,O
286,satu,O
286,cara,O
286,yang,O
286,efektif,O
286,untuk,O
286,menjaga,O
286,kesehatan,O
286,tubuh,B-BODY_PART
286,adalah,O
286,menjaga,O
286,kebersihan,O
286,yaitu,O
286,kebersihan,O
286,tangan,O
286,.,O
287,Tangan,O
287,merupakan,O
287,salah,O
287,satu,O
287,jalur,O
287,penularan,O
287,berbagai,O
287,penyakit,O
287,menular,O
287,seperti,O
287,penyakit,O
287,gangguan,O
287,usus,B-BODY_PART
287,dan,O
287,pencernaanseperti,O
287,(,O
287,diare,B-DISEASE
287,dan,O
287,muntah,B-DISEASE
287,),O
287,dan,O
287,berbagai,O
287,penyakit,O
287,lainnya,O
287,.,O
288,Daun,B-HERB
288,sirih,I-HERB
288,hijau,I-HERB
288,mengandung,O
288,senyawa,O
288,metabolit,O
288,sekunder,O
288,yaitu,O
288,minyak,B-COMPOUND
288,atsiri,I-COMPOUND
288,",",O
288,alkaloid,B-COMPOUND
288,",",O
288,flavonoid,B-COMPOUND
288,",",O
288,fenolik,B-COMPOUND
288,",",O
288,dan,O
288,tannin,B-COMPOUND
288,.,O
289,Dimana,O
289,tanaman,O
289,yang,O
289,mengandung,O
289,flavonoid,B-COMPOUND
289,berfungsi,O
289,sebagai,O
289,antibakteri,B-EFFECT
289,dan,O
289,saponin,B-COMPOUND
289,sebagai,O
289,antimikroba,B-EFFECT
289,yang,O
289,mampu,O
289,berperan,O
289,dalammenyembuhkan,O
289,atau,O
289,memperbaiki,O
289,kondisi,O
289,kesehatan,O
289,masyarakat,B-POPULATION
289,.,O
290,Metode,O
290,dalam,O
290,penelitian,O
290,ini,O
290,menggunakan,O
290,eksperimental,B-METHOD
290,.,O
291,Penelitian,O
291,ini,O
291,menformulasikan,O
291,ekstrak,B-TREATMENT
291,etanol,I-TREATMENT
291,daun,B-HERB
291,sirih,I-HERB
291,hijau,I-HERB
291,yaitu,O
291,5%,O
291,",",O
291,10%,O
291,",",O
291,15%,O
291,",",O
291,dan,O
291,20%,O
291,dalampengujian,O
291,aktivitas,B-EFFECT
291,antibakteri,I-EFFECT
291,terhadap,O
291,bakteri,O
291,Escherichia,O
291,coli,O
291,.,O
292,Hasil,O
292,penelitian,O
292,menunjukkan,O
292,ekstrak,B-TREATMENT
292,etanol,I-TREATMENT
292,daun,B-HERB
292,sirih,I-HERB
292,hijau,I-HERB
292,(,O
292,piper,B-HERB
292,betle,I-HERB
292,Linn,I-HERB
292,.,O
292,),O
292,memiliki,O
292,aktivitas,B-EFFECT
292,antibakteri,I-EFFECT
292,terhadap,O
292,bakteri,O
292,Escherichia,O
292,coli,O
292,dengan,O
292,diameter,O
292,rata-rata,O
292,zona,O
292,hambat,O
292,berturut-turut,O
292,adalah,O
292,"3,33",O
292,mm,O
292,",",O
292,"5,00",O
292,mm,O
292,",",O
292,"5,33",O
292,mm,O
292,dan,O
292,"6,58",O
292,mm,O
292,.,O
293,Ekstrak,B-TREATMENT
293,etanol,I-TREATMENT
293,daun,B-HERB
293,sirih,I-HERB
293,hijau,I-HERB
293,(,O
293,piper,B-HERB
293,betle,I-HERB
293,Linn,I-HERB
293,.,O
293,),O
293,yang,O
293,paling,O
293,efektif,O
293,dalam,O
293,menghambat,O
293,bakteri,O
293,yaitu,O
293,pada,O
293,konsentrasi,O
293,20,O
293,%,O
293,dengan,O
293,daya,B-EFFECT
293,hambat,I-EFFECT
293,"6,58",O
293,mm,O
293,.,O
294,Staphylococcus,O
294,aureus,O
294,adalah,O
294,bakteri,O
294,gram,O
294,positif,O
294,yang,O
294,sering,O
294,berada,O
294,dalam,O
294,komunitas,O
294,mikroba,O
294,normal,O
294,pada,O
294,manusia,B-POPULATION
294,atau,O
294,hewan,O
294,.,O
295,Namun,O
295,",",O
295,bakteri,O
295,ini,O
295,berpotensi,O
295,menyebabkan,O
295,penyakit,O
295,ketika,O
295,sistem,O
295,kekebalan,O
295,tubuh,B-BODY_PART
295,seseorang,O
295,terganggu,O
295,.,O
296,Pengobatan,O
296,gangguan,O
296,infeksi,B-DISEASE
296,yang,O
296,disebabkan,O
296,oleh,O
296,S,O
296,.,O
297,aureusbiasanya,O
297,melibatkan,O
297,penggunaan,O
297,antibiotik,O
297,.,O
298,Namun,O
298,",",O
298,resistensi,O
298,yang,O
298,signifikan,O
298,dari,O
298,S,O
298,.,O
299,aureusterhadap,O
299,berbagai,O
299,obat,O
299,menimbulkan,O
299,tantangan,O
299,dalam,O
299,pengobatan,O
299,.,O
300,Oleh,O
300,karena,O
300,itu,O
300,",",O
300,eksplorasi,O
300,tanaman,O
300,obat,O
300,sebagai,O
300,pengobatan,O
300,alternatif,O
300,di,O
300,samping,O
300,antibiotik,O
300,telah,O
300,mendapatkan,O
300,perhatian,O
300,yang,O
300,luas,O
300,.,O
301,Beberapa,O
301,penelitian,O
301,telah,O
301,menunjukkan,O
301,sifat,O
301,antibakteri,B-EFFECT
301,dari,O
301,daun,B-HERB
301,sirih,I-HERB
301,hijau,I-HERB
301,.,O
302,Salah,O
302,satu,O
302,penelitian,O
302,yang,O
302,dilakukan,O
302,oleh,O
302,Lubis,O
302,et,O
302,al,O
302,(,O
302,2020,O
302,),O
302,menemukan,O
302,bahwa,O
302,ekstrak,B-TREATMENT
302,daun,B-HERB
302,sirih,I-HERB
302,hijau,I-HERB
302,(,O
302,Piperbetle,O
302,L,O
302,.,O
302,),O
302,pada,O
302,konsentrasi,O
302,1%,O
302,menunjukkan,O
302,aktivitas,B-EFFECT
302,antibakteri,I-EFFECT
302,terhadap,O
302,bakteri,O
302,Staphylococcus,O
302,aureusdengan,O
302,diameter,O
302,zona,O
302,hambat,O
302,sebesar,O
302,"11,875",O
302,mm,O
302,.,O
303,Tujuan,O
303,dari,O
303,tinjauan,O
303,artikel,O
303,ini,O
303,adalah,O
303,untuk,O
303,menilai,O
303,sifat,O
303,antibakteri,B-EFFECT
303,daun,B-HERB
303,sirih,I-HERB
303,hijau,I-HERB
303,terhadap,O
303,S,O
303,.,O
304,aureus,O
304,.,O
305,Metodologi,O
305,yang,O
305,digunakan,O
305,dalam,O
305,tinjauan,O
305,jurnal,O
305,ini,O
305,adalah,O
305,tinjauan,O
305,naratif,O
305,",",O
305,yang,O
305,melibatkan,O
305,pemeriksaan,O
305,ekstensif,O
305,literatur,O
305,nasional,O
305,dan,O
305,internasional,O
305,.,O
306,Temuan,O
306,tinjauan,O
306,menunjukkan,O
306,bahwa,O
306,daun,B-HERB
306,sirih,I-HERB
306,hijau,I-HERB
306,memiliki,O
306,sifat,O
306,antibakteri,B-EFFECT
306,",",O
306,menghasilkan,O
306,berbagai,O
306,ukuran,O
306,zona,O
306,hambat,O
306,karena,O
306,berbagai,O
306,penyebab,O
306,.,O
307,Daun,B-HERB
307,sirih,I-HERB
307,hijau,I-HERB
307,menunjukkan,O
307,sifat,O
307,antibakteri,B-EFFECT
307,terhadap,O
307,kuman,O
307,S,O
307,.,O
308,aureus,O
309,Daun,B-HERB
309,sirih,I-HERB
309,hijau,I-HERB
309,(,O
309,Piper,B-HERB
309,betle,I-HERB
309,L,I-HERB
309,.,O
309,),O
309,mengandung,O
309,flavanoid,O
309,yang,O
309,cukup,O
309,baik,O
309,dalam,O
309,menghambatpertumbuhanbakteripenyebabjerawat,O
309,",",O
309,salahsatunyaPropionibacteriumacnes,O
309,.,O
310,Tujuanpenelitian,O
310,ini,O
310,adalah,O
310,untuk,O
310,mengetahui,O
310,bedak,O
310,tabur,O
310,anti,O
310,jerawat,B-DISEASE
310,ekstrak,B-TREATMENT
310,daun,B-HERB
310,sirih,I-HERB
310,hijau,I-HERB
310,(,O
310,PiperbetleL,O
310,.,O
310,),O
310,dapatmenghabatpertumbuhanbakteriPropionibacteriumacnes,O
310,",",O
310,danuntukmengetahui,O
310,ekstrak,B-TREATMENT
310,daunsirihhijau,O
310,(,O
310,PiperbetleL,O
310,.,O
310,),O
310,dapat,O
310,diformulasikan,O
310,menjadi,O
310,sediaanbedaktaburantijerawat,O
310,.,O
311,Menggunakanmetodeeksperimental,O
311,.,O
312,Hasilpenelitianpadaujiskrining,O
312,fitokimia,O
312,positifmengandung,O
312,flavanoid,O
312,",",O
312,tanin,B-COMPOUND
312,",",O
312,saponin,B-COMPOUND
312,.,O
313,Uji,O
313,organoleptisberwarnahijau,O
313,dan,O
313,berbau,O
313,khas,O
313,daunsirih,O
313,hijau,O
313,.,O
314,Ujihomogenitas,O
314,sediaan,O
314,homogen,O
314,.,O
315,Uji,O
315,pH,O
315,"5,22",O
315,.,O
316,Ujidaya,O
316,hambat,O
316,antibakteri,B-EFFECT
316,"6,5",O
316,-,O
316,10,O
316,mm,O
316,termasuk,O
316,dalam,O
316,kategori,O
316,daya,B-EFFECT
316,hambat,I-EFFECT
316,sedang,O
316,",",O
316,dimanakategori,O
316,daya,O
316,hambatsedang,O
316,yaitu,O
316,sebesar,O
316,5,O
316,-,O
316,10,O
316,mm,O
316,.,O
317,uji,O
317,iritasi,O
317,tidak,O
317,terdapat,O
317,reaksiyangmenunjukkan,O
317,adanya,O
317,iritasi,O
317,pada,O
317,responden,O
317,.,O
318,Uji,O
318,hedonik,O
318,pada,O
318,sediaan,O
318,bedak,O
318,tabur,O
318,yang,O
318,palingdisukaioleh,O
318,responden,O
318,formulasediaan,O
318,3,O
318,konsenterasi,O
318,6%,O
318,.,O
319,Kesimpulan,O
319,daripenelitianiniadalah,O
319,bedak,O
319,tabur,O
319,anti,O
319,jerawat,B-DISEASE
319,ekstrak,B-TREATMENT
319,daun,B-HERB
319,sirih,I-HERB
319,hijau,I-HERB
319,(,O
319,Piper,B-HERB
319,betle,I-HERB
319,L,I-HERB
319,.,O
319,),O
319,dapat,O
319,menghambatpertumbuhan,O
319,dari,O
319,bakteri,O
319,Propionibacterium,O
319,acnes,O
319,dan,O
319,daun,B-HERB
319,sirih,I-HERB
319,hijau,I-HERB
319,(,O
319,Piper,B-HERB
319,betle,I-HERB
319,L,I-HERB
319,.,O
319,),O
319,dapatdiformulasikanmenjadibedaktaburantijerawat,O
319,.,O
320,Penelitian,O
320,ini,O
320,bertujuan,O
320,untuk,O
320,mengetahui,O
320,aktivitas,B-EFFECT
320,antibakteri,I-EFFECT
320,ekstrak,B-TREATMENT
320,etanol,I-TREATMENT
320,daun,B-HERB
320,sirih,I-HERB
320,hijau,I-HERB
320,(,O
320,Piper,B-HERB
320,betle,I-HERB
320,L,I-HERB
320,.,O
320,),O
320,terhadap,O
320,Escherichia,O
320,coli,O
320,dan,O
320,Staphylococcus,O
320,aureus,O
320,serta,O
320,menentukan,O
320,konsentrasi,O
320,yang,O
320,paling,O
320,efektif,O
320,dalam,O
320,menghambat,O
320,pertumbuhannya,O
320,.,O
321,Metode,O
321,penelitian,O
321,menggunakan,O
321,difusi,B-METHOD
321,cakram,I-METHOD
321,dengan,O
321,variasi,O
321,konsentrasi,O
321,ekstrak,B-TREATMENT
321,40%,O
321,",",O
321,60%,O
321,",",O
321,80%,O
321,",",O
321,dan,O
321,100%,O
321,",",O
321,serta,O
321,kontrol,O
321,positif,O
321,dan,O
321,negatif,O
321,.,O
322,Hasil,O
322,uji,O
322,menunjukkan,O
322,bahwa,O
322,ekstrak,B-TREATMENT
322,etanol,I-TREATMENT
322,daun,B-HERB
322,sirih,I-HERB
322,hijau,I-HERB
322,memiliki,O
322,aktivitas,B-EFFECT
322,antibakteri,I-EFFECT
322,terhadap,O
322,kedua,O
322,bakteri,O
322,uji,O
322,.,O
323,Konsentrasi,O
323,60%,O
323,paling,O
323,efektif,O
323,menghambat,B-EFFECT
323,pertumbuhan,I-EFFECT
323,E,O
323,.,O
324,coli,O
324,dengan,O
324,kategori,O
324,kuat,O
324,",",O
324,sedangkan,O
324,konsentrasi,O
324,100%,O
324,paling,O
324,efektif,O
324,menghambat,B-EFFECT
324,pertumbuhan,I-EFFECT
324,S,O
324,.,O
325,aureus,O
325,dengan,O
325,kategori,O
325,sedang,O
325,.,O
326,Uji,B-METHOD
326,statistik,I-METHOD
326,ANOVA,B-METHOD
326,menunjukkan,O
326,adanya,O
326,perbedaan,O
326,signifikan,O
326,antar,O
326,perlakuan,O
326,(,O
326,p,O
326,=,O
326,"0,000",O
326,),O
326,.,O
327,Analisis,O
327,GC-MS,O
327,juga,O
327,mengidentifikasi,O
327,senyawa,O
327,aktif,O
327,seperti,O
327,hydroxychavicol,O
327,",",O
327,palmitic,O
327,acid,O
327,",",O
327,dan,O
327,phytol,O
327,yang,O
327,berperan,O
327,dalam,O
327,aktivitas,B-EFFECT
327,antibakteri,I-EFFECT
327,.,O
328,Dengan,O
328,demikian,O
328,",",O
328,ekstrak,B-TREATMENT
328,etanol,I-TREATMENT
328,daun,B-HERB
328,sirih,I-HERB
328,hijau,I-HERB
328,berpotensi,O
328,sebagai,O
328,sumber,O
328,antibakteri,B-EFFECT
328,alami,O
328,yang,O
328,efektif,O
328,dalam,O
328,menghambat,B-EFFECT
328,pertumbuhan,I-EFFECT
328,bakteri,O
328,patogen,O
328,.,O
329,Daun,B-HERB
329,sirih,I-HERB
329,hijau,I-HERB
329,(,O
329,Piper,B-HERB
329,betle,I-HERB
329,L,I-HERB
329,.,O
329,),O
329,dimanfaatkan,O
329,dan,O
329,dipercaya,O
329,sebagai,O
329,bahan,O
329,obat,O
329,alternatif,O
329,dalam,O
329,mengobati,O
329,berbagai,O
329,jenis,O
329,penyakit,O
329,.,O
330,Tujuan,O
330,dari,O
330,penelitian,O
330,ini,O
330,untuk,O
330,mengetahui,O
330,aktivitas,B-EFFECT
330,antibakteri,I-EFFECT
330,ekstrak,B-TREATMENT
330,etanol,I-TREATMENT
330,daun,B-HERB
330,sirih,I-HERB
330,hijau,I-HERB
330,terhadap,O
330,bakteri,O
330,Staphylococcus,O
330,epidermidis,O
330,dan,O
330,Escherichia,O
330,coli,O
330,serta,O
330,mengidentifikasi,O
330,golongan,O
330,senyawa,O
330,yang,O
330,memiliki,O
330,aktivitas,B-EFFECT
330,antibakteri,I-EFFECT
330,dalam,O
330,ekstrak,B-TREATMENT
330,etanol,I-TREATMENT
330,daun,B-HERB
330,sirih,I-HERB
330,hijau,I-HERB
330,.,O
331,Ekstraksi,O
331,daun,B-HERB
331,sirih,I-HERB
331,hijau,I-HERB
331,(,O
331,Piper,B-HERB
331,betle,I-HERB
331,L,I-HERB
331,.,O
331,),O
331,menggunakan,O
331,pelarut,O
331,etanol,B-COMPOUND
331,96%,O
331,dengan,O
331,metode,O
331,maserasi,B-METHOD
331,.,O
332,Uji,O
332,aktivitas,B-EFFECT
332,antibakteri,I-EFFECT
332,dilakukan,O
332,dengan,O
332,metode,O
332,difusi,O
332,disk,O
332,",",O
332,identifikasi,O
332,golongan,O
332,senyawa,O
332,yang,O
332,memiliki,O
332,aktivitas,B-EFFECT
332,antibakteri,I-EFFECT
332,dilakukan,O
332,dengan,O
332,uji,O
332,bioautografi,O
332,.,O
333,Kadar,O
333,ekstrak,B-TREATMENT
333,etanol,I-TREATMENT
333,yang,O
333,digunakan,O
333,adalah,O
333,2,O
333,",",O
333,4,O
333,",",O
333,6,O
333,",",O
333,dan,O
333,8,O
333,mg,O
333,/,O
333,disk,O
333,.,O
334,Kontrol,O
334,positif,O
334,menggunakan,O
334,Erythromycin,O
334,dan,O
334,Ciprofloxacin,O
334,serta,O
334,pelarut,O
334,DMSO,O
334,50%,O
334,digunakan,O
334,sebagai,O
334,kontrol,O
334,negatif,O
334,.,O
335,Hasil,O
335,penelitian,O
335,menunjukkan,O
335,adanya,O
335,aktivitas,B-EFFECT
335,antibakteri,I-EFFECT
335,ekstrak,B-TREATMENT
335,etanol,I-TREATMENT
335,daun,B-HERB
335,sirih,I-HERB
335,hijau,I-HERB
335,terhadap,O
335,Staphylococcus,O
335,epidermidis,O
335,dengan,O
335,seri,O
335,konsentrasi,O
335,2,O
335,mg,O
335,/,O
335,disk,O
335,",",O
335,4,O
335,mg,O
335,/,O
335,disk,O
335,",",O
335,6,O
335,mg,O
335,/,O
335,disk,O
335,",",O
335,dan,O
335,8,O
335,mg,O
335,/,O
335,disk,O
335,menghasilkan,O
335,rata-rata,O
335,zona,O
335,hambat,O
335,"9,5",O
335,;,O
335,12,O
335,;,O
335,"15,12",O
335,;,O
335,dan,O
335,"15,62",O
335,mm,O
335,.,O
336,Sedangkan,O
336,hasil,O
336,terhadap,O
336,Escherichia,O
336,coli,O
336,dengan,O
336,seri,O
336,konsentrasi,O
336,2,O
336,",",O
336,4,O
336,",",O
336,6,O
336,",",O
336,dan,O
336,8,O
336,mg,O
336,/,O
336,disk,O
336,menghasilkan,O
336,rata-rata,O
336,zona,O
336,hambat,O
336,"10,25",O
336,;,O
336,"15,12",O
336,;,O
336,"15,87",O
336,;,O
336,dan,O
336,"16,25",O
336,mm,O
336,.,O
337,Uji,O
337,KLT,B-METHOD
337,memberikan,O
337,hasil,O
337,bahwa,O
337,daun,B-HERB
337,sirih,I-HERB
337,hijau,I-HERB
337,mengandung,O
337,golongan,O
337,senyawa,B-COMPOUND
337,fenol,I-COMPOUND
337,",",O
337,saponin,B-COMPOUND
337,dan,O
337,alkaloid,B-COMPOUND
337,.,O
338,Hasil,O
338,uji,O
338,bioautografi,O
338,menunjukkan,O
338,bahwa,O
338,senyawa,O
338,yang,O
338,memiliki,O
338,aktivitas,B-EFFECT
338,antibakteri,I-EFFECT
338,terhadap,O
338,Staphylococcus,O
338,epidermidis,O
338,adalah,O
338,golongan,O
338,senyawa,B-COMPOUND
338,fenol,I-COMPOUND
338,pada,O
338,Rf,O
338,"0,8",O
338,dan,O
338,senyawa,O
338,yang,O
338,memiliki,O
338,aktivitas,B-EFFECT
338,antibakteri,I-EFFECT
338,terhadap,O
338,Escherichia,O
338,coli,O
338,adalah,O
338,golongan,O
338,senyawa,O
338,alkaloid,B-COMPOUND
338,pada,O
338,Rf,O
338,"0,7",O
339,Pendahuluan,O
339,:,O
339,Pegagan,B-HERB
339,(,O
339,Centella,B-HERB
339,asiatica,I-HERB
339,),O
339,mengandung,O
339,empat,O
339,triterpen,O
339,utama,O
339,",",O
339,Asiaticoside,B-COMPOUND
339,",",O
339,madecassoside,B-COMPOUND
339,",",O
339,Asiatic,O
339,Acid,O
339,",",O
339,dan,O
339,madecassic,O
339,acid,O
339,",",O
339,yang,O
339,dikaitkan,O
339,dengan,O
339,aktivitas,O
339,dermatoprotektif,O
339,",",O
339,anti-inflamasi,B-EFFECT
339,",",O
339,neuroprotektif,O
339,",",O
339,antimikroba,B-EFFECT
339,",",O
339,dan,O
339,antikanker,B-EFFECT
339,.,O
340,Metode,O
340,:,O
340,Tinjauan,O
340,pustaka,O
340,berdesain,O
340,scoping,O
340,review,B-METHOD
340,mengikuti,O
340,PRISMA,O
340,2020,O
340,.,O
341,Pencarian,O
341,dilakukan,O
341,di,O
341,Scopus,O
341,dan,O
341,PubMed,B-METHOD
341,(,O
341,2020,O
341,-,O
341,2025,O
341,),O
341,menggunakan,O
341,kata,O
341,kunci,O
341,“,O
341,Centella,B-HERB
341,asiatica,I-HERB
341,/,O
341,Gotu,O
341,kola,O
341,”,O
341,dikombinasikan,O
341,dengan,O
341,“,O
341,Asiaticoside,B-COMPOUND
341,”,O
341,",",O
341,“,O
341,madecassoside,B-COMPOUND
341,”,O
341,",",O
341,“,O
341,Asiatic,O
341,Acid,O
341,”,O
341,",",O
341,“,O
341,madecassic,O
341,acid,O
341,”,O
341,",",O
341,serta,O
341,istilah,O
341,indikasi,O
341,kesehatan,O
341,(,O
341,wound,O
341,/,O
341,skin,O
341,/,O
341,inflammation,O
341,/,O
341,cognition,O
341,/,O
341,neuroprotective,O
341,),O
341,.,O
342,Inklusi,O
342,:,O
342,artikel,O
342,riset,O
342,asli,O
342,terkait,O
342,kandungan,O
342,aktif,O
342,dan,O
342,/,O
342,atau,O
342,pemanfaatan,O
342,kesehatan,O
342,;,O
342,eksklusi,O
342,:,O
342,review,B-METHOD
342,/,O
342,editorial,O
342,.,O
343,Data,O
343,diekstraksi,O
343,dan,O
343,dipetakan,O
343,;,O
343,analisis,O
343,bibliometrik,O
343,(,O
343,Rbibliometrix,O
343,),O
343,digunakan,O
343,untuk,O
343,menilai,O
343,tren,O
343,",",O
343,penulis,O
343,/,O
343,negara,O
343,produktif,O
343,",",O
343,dan,O
343,klaster,O
343,kata,O
343,kunci,O
343,.,O
344,Pembahasan,O
344,:,O
344,Sintesis,O
344,menunjukkan,O
344,Asiaticoside,B-COMPOUND
344,/,O
344,madecassoside,B-COMPOUND
344,konsisten,O
344,meningkatkan,O
344,penyembuhan,B-EFFECT
344,luka,I-EFFECT
344,dan,O
344,modulasi,O
344,inflamasi,B-DISEASE
344,",",O
344,dengan,O
344,bukti,O
344,kuat,O
344,pada,O
344,sediaan,O
344,topikal,O
344,dan,O
344,potensi,O
344,anti-melanogenesis,O
344,.,O
345,Asiatic,O
345,Acid,O
345,/,O
345,madecassic,O
345,acid,O
345,menonjol,O
345,pada,O
345,onkologi,O
345,),O
345,dan,O
345,neuroproteksi,O
345,;,O
345,sistem,O
345,penghantaran,O
345,seperti,O
345,liposom,O
345,kitosan,O
345,meningkatkan,O
345,bioavailabilitas,O
345,.,O
346,Pendekatan,O
346,nanoteknologi,O
346,ekstrak,B-TREATMENT
346,pegagan,B-HERB
346,",",O
346,memperkuat,O
346,efek,B-EFFECT
346,antimikroba,I-EFFECT
346,dan,O
346,eradikasi,O
346,biofilm,O
346,.,O
347,Simpulan,O
347,:,O
347,Empat,O
347,triterpen,O
347,kunci,O
347,C,O
347,.,O
348,asiatica,O
348,menjadi,O
348,poros,O
348,bioaktivitas,O
348,lintas,O
348,indikasi,O
348,(,O
348,dermatologi-wound,O
348,healing,O
348,",",O
348,anti-inflamasi,B-EFFECT
348,",",O
348,neuroproteksi,O
348,",",O
348,antimikroba,B-EFFECT
348,",",O
348,onkologi,O
348,),O
348,.,O
349,Formulasi,O
349,modern,O
349,meningkatkan,O
349,kinerja,O
349,dan,O
349,potensi,O
349,translasi,O
349,klinis,O
349,",",O
349,meski,O
349,standardisasi,O
349,ekstrak,B-TREATMENT
349,dan,O
349,uji,B-METHOD
349,klinis,I-METHOD
349,berskala,O
349,besar,O
349,masih,O
349,diperlukan,O
349,untuk,O
349,pemantapan,O
349,evidensi,O
349,.,O
350,Pegagan,B-HERB
350,(,O
350,Centella,B-HERB
350,asiatica,I-HERB
350,(,O
350,L,O
350,.,O
350,),O
350,Urban,O
350,),O
350,merupakan,O
350,salah,O
350,satu,O
350,tanaman,O
350,herbal,O
350,digunakan,O
350,dalam,O
350,dermatologi,O
350,yang,O
350,memiliki,O
350,aktivitas,O
350,dalam,O
350,pengobatan,O
350,penyakit,O
350,kulit,B-BODY_PART
350,dan,O
350,lesi,O
350,kulit,B-BODY_PART
350,seperti,O
350,ekskoriasi,O
350,",",O
350,luka,B-DISEASE
350,bakar,I-DISEASE
350,",",O
350,bekas,O
350,luka,B-DISEASE
350,hipertrofik,O
350,",",O
350,antioksidan,B-EFFECT
350,",",O
350,antiaging,O
350,",",O
350,pemutih,O
350,kulit,B-BODY_PART
350,serta,O
350,sebagai,O
350,bahan,O
350,kosmetik,O
350,.,O
351,Review,B-METHOD
351,ini,O
351,bertujuan,O
351,untuk,O
351,mengumpulkan,O
351,data,O
351,mengenai,O
351,aktivitas,O
351,ekstrak,B-TREATMENT
351,herba,B-HERB
351,pegagan,I-HERB
351,pada,O
351,dermatologi,O
351,baik,O
351,pada,O
351,uji,O
351,preklinis,O
351,maupun,O
351,uji,B-METHOD
351,klinis,I-METHOD
351,.,O
352,Identifikasi,O
352,dilakukan,O
352,dengan,O
352,mencari,O
352,literatur,O
352,melalui,O
352,media,O
352,Science,O
352,Direct,O
352,dan,O
352,Google,B-METHOD
352,Scholar,I-METHOD
352,dengan,O
352,menggunakan,O
352,kata,O
352,kunci,O
352,‘,O
352,’,O
352,Centella,B-HERB
352,asiatica,I-HERB
352,’,O
352,’,O
352,",",O
352,“,O
352,pegagan,B-HERB
352,”,O
352,",",O
352,‘,O
352,’,O
352,dermatology,O
352,’,O
352,’,O
352,",",O
352,‘,O
352,’,O
352,cosmetics,O
352,’,O
352,’,O
352,",",O
352,dan,O
352,‘,O
352,’,O
352,whitening,O
352,’,O
352,’,O
352,.,O
353,Pencarian,O
353,didasarkan,O
353,pada,O
353,kriteria,O
353,inklusi,O
353,dan,O
353,eksklusi,O
353,yang,O
353,telah,O
353,ditetapkan,O
353,.,O
354,Hasil,O
354,literatur,O
354,menunjukan,O
354,kandungan,O
354,kimia,O
354,pegagan,B-HERB
354,seperti,O
354,asiatikosida,B-COMPOUND
354,",",O
354,madekasosid,O
354,",",O
354,asam,O
354,asiatika,O
354,dan,O
354,asam,O
354,madekasik,O
354,merupakan,O
354,fitokimia,O
354,yang,O
354,berperan,O
354,penting,O
354,pada,O
354,aktivitas,O
354,farmakologi,O
354,pegagan,B-HERB
354,pada,O
354,dermatologi,O
354,sebagai,O
354,pengobatan,O
354,dan,O
354,perawatan,O
354,kulit,B-BODY_PART
354,.,O
355,Pada,O
355,pengujian,O
355,baik,O
355,preklinis,O
355,maupun,O
355,klinis,O
355,menunjukkan,O
355,bahwa,O
355,pemberian,O
355,pegagan,B-HERB
355,mampu,O
355,proliferasi,O
355,fibroblas,O
355,",",O
355,mengaktifkan,O
355,jalur,O
355,Smads,O
355,",",O
355,meningkatkan,O
355,sintesis,O
355,kolagen,O
355,",",O
355,menurunkan,O
355,aktivitas,O
355,metaloproteinase,O
355,dengan,O
355,meningkatkan,O
355,deposisi,O
355,kolagen,O
355,dan,O
355,mengurangi,O
355,kandungan,O
355,melanin,O
355,dalam,O
355,melanosit,O
355,sehingga,O
355,dapat,O
355,memodulasi,O
355,melanogenesis,O
355,dengan,O
355,menghambat,O
355,ekspresi,O
355,mRNA,O
355,tirosinase,O
355,.,O
356,Pegagan,B-HERB
356,(,O
356,Centella,B-HERB
356,asiatica,I-HERB
356,),O
356,adalah,O
356,tanaman,O
356,herbal,O
356,tradisional,O
356,yang,O
356,telah,O
356,dilaporkan,O
356,memiliki,O
356,berbagai,O
356,aktivitas,O
356,farmakologis,O
356,.,O
357,Senyawa,O
357,pada,O
357,pegagan,B-HERB
357,yang,O
357,berperan,O
357,terhadap,O
357,aktivitas,O
357,farmakologis,O
357,tersebut,O
357,adalah,O
357,senyawa,O
357,golongan,O
357,triterpena,O
357,",",O
357,yaitu,O
357,madekasosida,O
357,(,O
357,MD,O
357,),O
357,",",O
357,asiatikosida,B-COMPOUND
357,(,O
357,AS,O
357,),O
357,",",O
357,asam,O
357,madekasat,O
357,(,O
357,AM,O
357,),O
357,",",O
357,dan,O
357,asam,O
357,asiatat,O
357,(,O
357,AA,O
357,),O
357,.,O
358,Cekaman,O
358,dapat,O
358,mempengaruhi,O
358,produksi,O
358,biomassa,O
358,dan,O
358,senyawa,O
358,metabolit,O
358,sekunder,O
358,pada,O
358,tanaman,O
358,.,O
359,penelitian,O
359,bertujuan,O
359,menganalisis,O
359,pengaruh,O
359,cekaman,O
359,salinitas,O
359,dan,O
359,kekeringan,O
359,terhadap,O
359,biomassa,O
359,4,O
359,senyawa,O
359,golongan,O
359,triterpene,O
359,pada,O
359,pegagan,B-HERB
359,.,O
360,Pemanenan,O
360,dilakukan,O
360,ketika,O
360,tanaman,O
360,berumur,O
360,8,O
360,minggu,O
360,.,O
361,Hasil,O
361,panen,O
361,dianalisis,O
361,biomassanya,O
361,kemudian,O
361,diekstraksi,O
361,menggunakan,O
361,pelarut,O
361,metanol,B-COMPOUND
361,untuk,O
361,selanjutnya,O
361,dianalisis,O
361,kadar,O
361,metabolit,O
361,sekundernya,O
361,menggunakan,O
361,metode,O
